id,actor
1236,Imelda Corcoran
1237,Mary Jane Wells
1238,Rebecca Staab
1239,Michael Adam Hamilton
1240,Bryan Jackson
1241,Bryan Mordechai Jackson
1242,Liev Schreiber
1243,Jeanne Tripplehorn
1244,Joelle Carter
1245,Louise Fletcher
1246,Katie Carr
1247,Renée Soutendijk
1248,Huub Stapel
1249,Michael Pas
1250,Katie McGrath
1251,Sir Roger Moore
1252,Sam Heughan
1253,Travis Turner
1254,Leilah de Meza
1255,Miles Richardson
1256,Charlotte Salt
1257,Gloria Groove
1258,Alexia Twister
1259,Carmen Machi
1260,Pepón Nieto
1261,Kiti Mánver
1262,Jon Kortajarena
1263,Jimmy Castro
1264,Ricardo Nkosi
1265,Montse Pla
1266,Malcolm Treviño-Sitté
1267,Pepa Charro
1268,Esperanza Elipe
1269,Mariana Cordero
1270,Txema Blasco
1271,Russell Peters
1272,Pamela Anderson
1273,Michael Bublé
1274,Jon Lovitz
1275,Scott Thompson
1276,Faizon Love
1277,Goapele
1278,Ted Lange
1279,Johnny Baweja
1280,Reeth Mazumder
1281,Manav Kaul
1282,Tanvi Vyas
1283,Puru Chibber
1284,Vasundhara Kaul
1285,Aayam Mehta
1286,Niraj Sah
1287,John Lloyd Cruz
1288,Bea Alonzo
1289,Dimples Romana
1290,Janus del Prado
1291,James Blanco
1292,Ahron Villena
1293,Beatriz Saw
1294,Shamaine Centenera
1295,Khalil Ramos
1296,Billy Crawford
1297,Al Tantay
1298,Arci Muñoz
1299,Leila Hatami
1300,Peyman Moaadi
1301,Shahab Hosseini
1302,Sareh Bayat
1303,Sarina Farhadi
1304,Babak Karimi
1305,Ali-Asghar Shahbazi
1306,Shirin Yazdanbakhsh
1307,Kimia Hosseini
1308,Merila Zare'i
1309,Sahabanu Zolghadr
1310,Michael Stuhlbarg
1311,Richard Kind
1312,Fred Melamed
1313,Sari Lennick
1314,Adam Arkin
1315,Amy Landecker
1316,Alan Mandell
1317,Fyvush Finkel
1318,Peter Breitmayer
1319,Aaron Wolff
1320,Jessica McManus
1321,Brent Braunschweig
1322,Justin Fletcher
1323,John Sparkes
1324,Amalia Vitale
1325,Kate Harbour
1326,David Holt
1327,Miyu Irino
1328,Saori Hayami
1329,Aoi Yuki
1330,Kensho Ono
1331,Yuki Kaneko
1332,Yui Ishikawa
1333,Megumi Han
1334,Toshiyuki Toyonaga
1335,Mayu Matsuoka
1336,Colin Firth
1337,Julianne Moore
1338,Nicholas Hoult
1339,Ginnifer Goodwin
1340,Matthew Goode
1341,Paul Butler
1342,Ryan Simpkins
1343,Teddy Sears
1344,Paulette Lamori
1345,Bárbara Lennie
1346,Claudio Tolcachir
1347,Paula Cohen
1348,Yanina Ávila
1349,Parker Mack
1350,Katherine McNamara
1351,Marcus Lyle Brown
1352,Shayne Topp
1353,Michelle Clunie
1354,Kathleen Wilhoite
1355,Ken Olin
1356,Jill Eikenberry
1357,Maureen Mueller
1358,Gregg Henry
1359,Nicholas Pryor
1360,Noble Willingham
1361,Peter Michael Goetz
1362,Theodore Bikel
1363,Olivia Burnette
1364,Bill Allen
1365,Brad Pitt
1366,Edward Asner
1367,Judy Greer
1368,Jeff Gill
1369,Gregg Spiridellis
1370,Evan Spiridellis
1371,Jim Meskimen
1372,Nate Theis
1373,Wu Chien-ho
1374,Chen Yi-wen
1375,Samantha Ko
1376,Liu Kuan-ting
1377,Greg Hsu
1378,Wu Tai-ling
1379,Wen Chen-ling
1380,Yin Shin
1381,Natalie Portman
1382,Gilad Kahana
1383,Amir Tessler
1384,Moni Moshonov
1385,Ohad Knoller
1386,Makram Khoury
1387,Neta Riskin
1388,Alexander Peleg
1389,Rotem Keinan
1390,Tomer Kapon
1391,Martin Lawrence
1392,Lynn Whitfield
1393,Bobby Brown
1394,Della Reese
1395,Daryl Mitchell
1396,Roger Mosley
1397,Malinda Williams
1398,Roger E. Mosley
1399,Simbi Khali
1400,Tangie Ambrose
1401,Wendy Raquel Robinson
1402,Stacii Jae Johnson
1403,Tracy Morgan
1404,Eddie Murphy
1405,Kerry Washington
1406,Clark Duke
1407,Allison Janney
1408,Ruby Dee
1409,John Witherspoon
1410,Jack McBrayer
1411,Funke Akindele
1412,Nse Ikpe-Etim
1413,Dan Davies
1414,Paul Campbell
1415,Chris Attoh
1416,Rebecca Silvera
1417,Eric Roberts
1418,Joe Diaz
1419,Alex Moore
1420,Revathi
1421,Roger Narayanan
1422,Sneha Ravishankar
1423,Vidya Shankar
1424,SR Leela
1425,Antonio de la Torre
1426,Chino Darín
1427,Alfonso Tort
1428,Soledad Villamil
1429,César Troncoso
1430,Silvia Pérez Cruz
1431,César Bordón
1432,Mirella Pascual
1433,Nidia Telles
1434,Eduardo Recabarren
1435,Bea Santos
1436,Greyston Holt
1437,Greg Vaughan
1438,Deana Carter
1439,Allison Hossack
1440,Miley Cyrus
1441,George Clooney
1442,Chris Rock
1443,Amy Poehler
1444,Michael Cera
1445,Rashida Jones
1446,Paul Shaffer
1447,Jenny Lewis
1448,Phoenix
1449,Sarah Geronimo
1450,Rowell Santiago
1451,Johnny Revilla
1452,Bing Pimental
1453,Daphne Oseña-Paez
1454,Irma Adlawan
1455,Arno Morales
1456,Miles Ocampo
1457,Mandy Moore
1458,Shane West
1459,Daryl Hannah
1460,Lauren German
1461,Clayne Crawford
1462,Al Thompson
1463,Jimmy Shergill
1464,Deepal Shaw
1465,Aamir Bashir
1466,Kali Prasad Mukherjee
1467,Vijay Bhatia
1468,Chetan Pandit
1469,Mirai Shida
1470,Natsuki Hanae
1471,Hiroaki Ogi
1472,Koichi Yamadera
1473,Minako Kotobuki
1474,Susumu Chiba
1475,Ayako Kawasumi
1476,Sayaka Ohara
1477,Daisuke Namikawa
1478,Morgan Neundorf
1479,Karen Slater
1480,Loukia Ioannou
1481,Will Ennis
1482,Renee Stein
1483,Keith Cooper
1484,Paul Mason
1485,Lisa Scenna
1486,Ashley Rogan
1487,Storm Reid
1488,Oprah Winfrey
1489,Reese Witherspoon
1490,Mindy Kaling
1491,Deric McCabe
1492,Levi Miller
1493,Chris Pine
1494,Gugu Mbatha-Raw
1495,Zach Galifianakis
1496,Bellamy Young
1497,André Holland
1498,Will McCormack
1499,Rowan Blanchard
1500,Daniel MacPherson
1501,Sivakumar Palakrishnan
1502,Huang Lu
1503,Seema Biswas
1504,Udaya Soundari
1505,Nithiyia Rao
1506,Indra Chandran
1507,Haruka Shiraishi
1508,Yusuke Kobayashi
1509,Makoto Furukawa
1510,Taishi Murata
1511,Kaori Nazuka
1512,M・A・O
1513,Ryota Takeuchi
1514,Ai Kayano
1515,Toru Okawa
1516,Takehito Koyasu
1517,Atsuko Tanaka
1518,Debs Howard
1519,Philip Granger
1520,Sam Robert Muik
1521,Havana Guppy
1522,Bonnie Hay
1523,Veronica Hampson
1524,Lori Triolo
1525,Andrew Coghlan
1526,Laura Mitchell
1527,Elinet Louicius
1528,Alex Neustaedter
1529,Becky G.
1530,Alex MacNicoll
1531,Dominic Rains
1532,Lou Taylor Pucci
1533,Patricia De Leon
1534,Niko Guardado
1535,Ted McGinley
1536,Marie-Françoise Theodore
1537,Eric Etebari
1538,Dorian Kingi
1539,Mehmet Günsür
1540,Belçim Bilgin
1541,Ayda Aksel
1542,Altan Erkekli
1543,Sebnem Sönmez
1544,Hüseyin Avni Danyal
1545,Berna Konur
1546,Ümit Bülent Dinçer
1547,Jayasurya
1548,Vinayakan
1549,Sunny Wayne
1550,Vijay Babu
1551,Saiju Kurup
1552,Vineeth Mohan
1553,Unni Rajan P. Dev
1554,Dharmajan Bolgatty
1555,Indrans
1556,Shreyas Talpade
1557,Shiv Pandit
1558,Sanjay Sharma
1559,Shenaz Treasury
1560,Mahie Gill
1561,Sachin Khedekar
1562,Ashwini Bhave
1563,Mahesh Manjrekar
1564,Hrishikesh Joshi
1565,Satish Alekar
1566,Sunil Tawde
1567,Pushkar Shrotri
1568,Anand Ingle
1569,Vinod Khanna
1570,Dimple Kapadia
1571,Jackie Shroff
1572,Sonam
1573,Vinod Mehra
1574,Shafi Inamdar
1575,Gulshan Grover
1576,Roopesh Kumar
1577,Sreekanth Menon
1578,Vishnu Agasthya
1579,Aliyar
1580,Seethabaala
1581,Shaji John
1582,Sajith Nampiyar
1583,Benny Vadakkan
1584,Rajeev Khandelwal
1585,Gajraj Rao
1586,Shashanka Ghosh
1587,Jhilmil Hazrika
1588,Gazala Amin
1589,Allauddin Khan
1590,Nana Patekar
1591,Sumeet Raghvan
1592,Iravati Harshe
1593,Aashish Kulkarni
1594,Savita Malpekar
1595,Amitabh Bachchan
1596,Saif Ali Khan
1597,Manoj Bajpayee
1598,Deepika Padukone
1599,Prateik
1600,Tanvi Azmi
1601,Saurabh Shukla
1602,Darshan Jariwala
1603,Yashpal Sharma
1604,Mukesh Tiwari
1605,Sonal Sehgal
1606,Prateeksha Lonkar
1607,Girish Karnad
1608,Farida Jalal
1609,Ashwin Chitale
1610,Anaitha Nair
1611,Vikram Inamdar
1612,Vipin Bhali
1613,Poonam Chitale
1614,Nagesh Kukunoor
1615,Mamta Kulkarni
1616,Mohnish Bahl
1617,Sharmila Tagore
1618,Saeed Jaffrey
1619,Kader Khan
1620,Sanjay Narvekar
1621,Bharat Jadhav
1622,Satish Phulekar
1623,Ashwini Apte
1624,Ravi Babu
1625,Neha Chauhan
1626,Sri Muktha
1627,Bharani Shankar
1628,Mukhtar Khan
1629,Priya
1630,Macy Drouin
1631,Wyatt White
1632,Paul Sun-Hyung Lee
1633,Michela Luci
1634,Christian Dal Dosso
1635,Laaibah Alvi
1636,Leo Orgil
1637,Abir Chatterjee
1638,Raima Sen
1639,Arunima Ghosh
1640,Priyanka Sarkar
1641,Sujan Mukherjee
1642,Kanchan Mullick
1643,Biswanath Basu
1644,Bhaswar Chatterjee
1645,Swagata Basu
1646,Tuhin Mitra
1647,Paran Banerjee
1648,Kharaj Mukherjee
1649,Chiranjit
1650,Prabhu Deva
1651,Varun Dhawan
1652,Lauren Gottlieb
1653,Sushant Pujari
1654,Punit Pathak
1655,Dharmesh Yelande
1656,Raghav Juyal
1657,Ganesh Acharya
1658,Salman
1659,Noorin Sha
1660,Sajid Hasan
1661,Hameed Sheikh
1662,Habibullah Panezai
1663,Imraan Abbas
1664,Sadia
1665,Imran Tareen
1666,Asal Deen
1667,Yameen Shah
1668,Tamannaah Bhatia
1669,Sonu Sood
1670,Sapthagiri
1671,Murli Sharma
1672,R.V. Udhaykumar
1673,Joy Mathew
1674,Hema
1675,Hyun-moo Jun
1676,Si-kyung Sung
1677,Se-yoon Yoo
1678,Isabella Acres
1679,Emilio Estevez
1680,Nolan Gould
1681,Matthew Lillard
1682,Ray Liotta
1683,Jane Lynch
1684,Ariel Winter
1685,Toni Collette
1686,Victoria Smurfit
1687,Sharon Small
1688,Natalia Tena
1689,Isabel Brook
1690,Hugh Grant
1691,Rachel Weisz
1692,Nicholas Hutchison
1693,Rachel McAdams
1694,Bill Nighy
1695,Lydia Wilson
1696,Lindsay Duncan
1697,Richard Cordery
1698,Tom Hollander
1699,Margot Robbie
1700,Joshua McGuire
1701,Vanessa Kirby
1702,Eugenia Suárez
1703,Esteban Lamothe
1704,Gloria Carrá
1705,Rafael Spregelburd
1706,Tomás Ottaviano
1707,Julieta Gullo
1708,Zoe Hochbaum
1709,Lucia Carolina Pecrul
1710,Patricio Castillo
1711,Sergio Bustamante
1712,Alejandro Suárez
1713,Luz María Jerez
1714,Bob Isaacs
1715,Tere Monroy
1716,Richie Ren
1717,Stanley Fung Sui-Fan
1718,Michelle Ye
1719,Alexander Chan
1720,Monica Mok
1721,Ben Hyland
1722,Marsha Mason
1723,Karina Smirnoff
1724,Colin Branca
1725,Ralph Macchio
1726,Tricia Paoluccio
1727,Sarah Jeffery
1728,Simon Paul Mutuyimana
1729,Denis Theriault
1730,Jeremiah Sparks
1731,Steven Love
1732,Cara Ricketts
1733,Jim Codrington
1734,Shamier Anderson
1735,Stephan James
1736,Lanette Ware
1737,Hugh Thompson
1738,Evan Rachel Wood
1739,Joe Anderson
1740,Dana Fuchs
1741,Martin Luther
1742,James Urbaniak
1743,T.V. Carpio
1744,Spencer Liff
1745,Keo Woolford
1746,Drea Castro
1747,Emilio Rivera
1748,Rorke Denver
1749,Jason Cottle
1750,Ailsa Marshall
1751,Alex Veadov
1752,Dave
1753,Roselyn Sanchez
1754,Thomas Rosales Jr.
1755,Nestor Serrano
1756,Gonzalo Menendez
1757,Haluk Bilginer
1758,Mahsun Kırmızıgül
1759,Mustafa Sandal
1760,Gina Gershon
1761,Robert Patrick
1762,Engin Altan Düzyatan
1763,Scott William Winters
1764,Sharrieff Pugh
1765,Akshay Kumar
1766,Aishwarya Rai Bachchan
1767,Om Puri
1768,Kiron Kher
1769,Neha Dhupia
1770,Rannvijay Singh
1771,Aditya Roy Kapur
1772,Sudeepa Singh
1773,Randhir Kapoor
1774,Rajpal Yadav
1775,Antonio Banderas
1776,Karl Urban
1777,Robert Forster
1778,Clint Dyer
1779,Cristina Serafini
1780,Lillian Blankenship
1781,Atanas Srebrev
1782,Mark Rhino Smith
1783,Cole Hauser
1784,Shawn Ashmore
1785,Ashton Holmes
1786,Melissa Bolona
1787,Patrick St. Esprit
1788,Sophia Bush
1789,Mike Epps
1790,Anna Castillo
1791,Miquel Fernández
1792,Jesús Carroza
1793,Moustapha Oumarou
1794,Adam Nourou
1795,Zayidiyya Dissou
1796,Ana Wagener
1797,Nora Navas
1798,Adam Devine
1799,Daniel J. Travanti
1800,JoBeth Williams
1801,Richard Masur
1802,Martha Scott
1803,Paul Regina
1804,Antoine Bizet
1805,Jesse Richman
1806,Karsten Gefle
1807,Wille Lindberg
1808,Matahi Drollet
1809,Mathias Wyss
1810,Matt Annetts
1811,Aditi Mittal
1812,Robin Wright
1813,Xavier Samuel
1814,James Frecheville
1815,Ben Mendelsohn
1816,Jessica Tovey
1817,Sophie Lowe
1818,Gary Sweet
1819,Alyson Standen
1820,Skye Sutherland
1821,Sarah Henderson
1822,Shailene Woodley
1823,Sam Claflin
1824,Jeffrey Thomas
1825,Elizabeth Hawthorne
1826,Ravi Kumar
1827,Ayesha Singh
1828,Nishat Mallick
1829,Archana Kotwal
1830,Rakesh Chaturvedi Om
1831,Nidhi Mahavan
1832,Abhijit Sinha
1833,Abdur Rehman
1834,Jacqueline Kim
1835,Freya Adams
1836,Ken Jeong
1837,Samantha Kim
1838,Troi Zee
1839,Olivia Horton
1840,Jennifer Ikeda
1841,Mercedes Griffeth
1842,Daniel Doheny
1843,Siobhan Williams
1844,Grace Park
1845,Andrew McNee
1846,Alex Barima
1847,Andrew Herr
1848,Eva Day
1849,Josh Epstein
1850,Saga Alyasery
1851,Ana Druzhynina
1852,Mansour Al Felei
1853,Mohammad Abu Diak
1854,Pascale Matar
1855,Luke Coutts
1856,Abeer Mohammed
1857,Afonso Padilha
1858,Loo Nascimento
1859,Ingrid Silva
1860,Rincon Sapiência
1861,Batekoo
1862,Gabriel Martins
1863,Benjamin Abras
1864,Daniele DaMata
1865,Tasha & Tracie Okereke
1866,Mariana de Matos
1867,André Novais
1868,Mahal Pita
1869,Grace Passô
1870,Thamyra Thâmara
1871,Xenia França
1872,Criola
1873,Dani Ornellas
1874,Anelis Assumpção
1875,Magá Moura
1876,Tássia Reis
1877,Liniker
1878,Yasmin Thayná
1879,Raquel Virgínia
1880,Juliana Luna
1881,Erica Malunguinho
1882,Diane Lima
1883,Karol Conká
1884,Josephine Langford
1885,Hero Fiennes Tiffin
1886,Selma Blair
1887,Inanna Sarkis
1888,Shane Paul McGhie
1889,Pia Mia
1890,Khadijha Red Thunder
1891,Dylan Arnold
1892,Samuel Larsen
1893,Jennifer Beals
1894,Dylan Sprouse
1895,Louise Lombard
1896,Candice King
1897,Charlie Weber
1898,Karimah Westbrook
1899,Rob Estes
1900,Arnold Schwarzenegger
1901,Scoot McNairy
1902,Maggie Grace
1903,Judah Nelson
1904,Glenn Morshower
1905,Hannah Ware
1906,Mo McRae
1907,Martin Donovan
1908,Larry Sullivan
1909,Mariana Klaveno
1910,Kevin Zegers
1911,Lewis Pullman
1912,Ezra Miller
1913,Addison Timlin
1914,Jeremy Allen White
1915,Emory Cohen
1916,David Costabile
1917,Rosemarie DeWitt
1918,Dariusz M. Uczkowski
1919,Gary Wilmes
1920,Paul Sparks
1921,Alexandra Neil
1922,Lee Wilkof
1923,Eli Roth
1924,Andrea Osvárt
1925,Ariel Levy
1926,Natasha Yarovenko
1927,Nicolás Martínez
1928,Lorenza Izzo
1929,Marcial Tagle
1930,Ramón Llao
1931,Ignacia Allamand
1932,Paz Bascuñán
1933,Ruth Bradley
1934,Pippa Haywood
1935,Dean Andrews
1936,Bebe Cave
1937,Blake Harrison
1938,Tim McInnerny
1939,Ralph Ineson
1940,Michael McElhatton
1941,Peter Ho
1942,Jeanine Yang
1943,Tammy Chen
1944,Jason Tsou
1945,Chang Ting-hu
1946,Nana Lee
1947,Nien Hsuan Wu
1948,Kaolip
1949,Shingo Kato
1950,Komegumi Koiwasaki
1951,Maki Tsuruta
1952,Sohta Arai
1953,Rina Inoue
1954,Yuki Takahashi
1955,Rarecho
1956,Mithun Chakraborty
1957,Danny Denzongpa
1958,Madhavi
1959,Neelam
1960,Alok Nath
1961,Rohini Hattangadi
1962,Tinnu Anand
1963,Vikram Gokhale
1964,Archana Puran Singh
1965,Agustín Aristarán
1966,Adesh Bhardwaj
1967,Rasika Dugal
1968,Joy Fernandes
1969,Ravi Kale
1970,Ishtiyak Khan
1971,Priyanka Kothari
1972,Nitin Reddy
1973,Gautam Rode
1974,Howard Rosemeyer
1975,Abhay Deol
1976,Soha Ali Khan
1977,Shayan Munshi
1978,Kamini Khanna
1979,Sohrab Ardeshir
1980,Murad Ali
1981,Shakeel Khan
1982,Natasha Sinha
1983,Brijendra Kala
1984,Ai Weiwei
1985,Lao Ai
1986,Kanto Shimokura
1987,Debo Akibe
1988,Emi Shimokura
1989,Toko Miura
1990,Lily Franky
1991,Larissa Manoela
1992,André Luiz Frambach
1993,Erasmo Carlos
1994,Mariana Amâncio
1995,Amanda Orestes
1996,Eike Duarte
1997,Nayobe Nzainab
1998,Katiuscia Canoro
1999,Phellyx Moura
2000,Michel Bercovitch
2001,Sílvia Lourenço
2002,Palash Sen
2003,Ira Dubey
2004,Prisha Dabbas
2005,Kymsleen Kholie
2006,Satish Sharma
2007,Amrish Puri
2008,Paresh Rawal
2009,Sidharth Malhotra
2010,Rakul Preet Singh
2011,Pooja Chopra
2012,Kumud Mishra
2013,Juhi Babbar
2014,Rani Mukerji
2015,Prithviraj Sukumaran
2016,Nirmiti Sawant
2017,Subodh Bhave
2018,Jyoti Subhash
2019,Anita Date
2020,Amey Wagh
2021,Kishori Balal
2022,Pakoda Pandi
2023,Ranbir Kapoor
2024,Katrina Kaif
2025,Govind Namdeo
2026,Zakir Hussain
2027,Smita Jaykar
2028,Navneet Nishan
2029,Dolly Bindra
2030,Upen Patel
2031,Sushama Deshpande
2032,Abhishek Banerjee
2033,Smita Tambe
2034,Sharvani Suryavanshi
2035,Vikas Kumar
2036,Sadiya Siddiqui
2037,Sudhir Pandey
2038,Manuj Sharma
2039,Anil Kapoor
2040,Anurag Kashyap
2041,Allu Arjun
2042,Pooja Hegde
2043,Tabu
2044,Sushanth
2045,Nivetha Pethuraj
2046,Jayaram
2047,Alan Saldaña
2048,Martin L. Washington Jr.
2049,Maya Washington
2050,Matt Dallas
2051,Christopher O'Shea
2052,Jason Scott Lee
2053,Margaret Cho
2054,Kevin Daniels
2055,John Fleck
2056,Nia Peeples
2057,Adam Tomei
2058,Nandita Das
2059,Kishore Kadam
2060,Omkar Das Manikpuri
2061,Amarjeet Amle
2062,Yusuf Hussain
2063,Sushma Bakshi
2064,Daniel Sharman
2065,Jennifer Morrison
2066,Debra Messing
2067,Stephen Dorff
2068,John Cleese
2069,Liam McIntyre
2070,Avery Arendes
2071,Castille Landon
2072,Alejandro Sanz
2073,Néstor Guzzini
2074,Cristina Morán
2075,Romina Peluffo
2076,Laila Reyes Silberberg
2077,Pablo Tate
2078,Gerónimo Pizzanelli
2079,Georgina Yankelevich
2080,Julio Icasuriaga
2081,Carla Moscatelli
2082,Alex Fernández
2083,Madeline Weinstein
2084,Antonio Marziale
2085,Daniel Zolghadri
2086,Annie Q.
2087,Nik Dodani
2088,Fred Hechinger
2089,Kathryn Erbe
2090,Isabella Amara
2091,Sophie Faulkenberry
2092,Naglaa Fathi
2093,Farid Shawqy
2094,Mohsen Mohiedine
2095,Ezzat El Alaili
2096,Abdalla Mahmoud
2097,Youssef Wahby
2098,Yehia Chahine
2099,Laila Fawzy
2100,Mahmoud El Meleigy
2101,Ahmed Zaki
2102,Gerry Sundquist
2103,Youssef Chahine
2104,Yousra
2105,Hussein Fahmy
2106,Amr Abdel-Geleel
2107,Taheya Cariocca
2108,Hesham Selim
2109,Huda Sultan
2110,Ragaa Hussein
2111,Alexis Viera
2112,Khalifa Albhri
2113,Neven Madi
2114,Talal Mahmood
2115,Sawsan Saad
2116,Fatma Hassan
2117,Cem Yılmaz
2118,Irina Ivkina
2119,Çetin Altay
2120,Zafer Algöz
2121,Can Yılmaz
2122,Bahtiyar Engin
2123,Fevzi Gökçe
2124,Yosi Mizrahi
2125,Ali Wong
2126,Osamah Sami
2127,Don Hany
2128,Helana Sawires
2129,Frances Duca
2130,Majid Shokor
2131,Rodney Afif
2132,Ghazi Alkinani
2133,Ryan Corr
2134,Dharmendra
2135,Hema Malini
2136,Zeenat Aman
2137,Rolan Bykov
2138,Prem Chopra
2139,Yakub Akhmedov
2140,Madan Puri
2141,Sofiko Chiaureli
2142,Ellen Burstyn
2143,Kris Kristofferson
2144,Billy Green Bush
2145,Harvey Keitel
2146,Lelia Goldoni
2147,Lane Bradbury
2148,Vic Tayback
2149,Jodie Foster
2150,Alfred Lutter
2151,Anne Celestino Mota
2152,Emmanuel Rosset
2153,Matheus Moura
2154,Surya Amitrano
2155,Thaís Schier
2156,Cida Rolim
2157,Katia Horn
2158,Igor Augustho
2159,Marcel Szymanski
2160,J. Michael Long
2161,Clayton Snyder
2162,David Meadows
2163,Daniel Washington
2164,Scott C. Roe
2165,Larissa Andrade
2166,Sal Rendino
2167,Jose Guns Alves
2168,Scott King
2169,Keythe Farley
2170,Dee Bradley Baker
2171,Kaliayh Rhambo
2172,Michelle Deco
2173,Barbara Goodson
2174,William Shatner
2175,Dan Payne
2176,Kirsten Robek
2177,Sean McNamara
2178,Christian Convery
2179,Jayden Greig
2180,Lauren McNamara
2181,Alex Zahara
2182,Sandy Robson
2183,Katlego Danke
2184,Nomzamo Mbatha
2185,Richard Lukunku
2186,Zenande Mfenyane
2187,Leroy Gopal
2188,Angela Sithole
2189,Common
2190,Kate del Castillo
2191,Chace Crawford
2192,Jay Mohr
2193,Beau Bridges
2194,Clea DuVall
2195,Melonie Diaz
2196,Camryn Manheim
2197,Mindy Sterling
2198,Angelique Cabral
2199,Nicole Byer
2200,Todd Louiso
2201,Elizabeth Masucci
2202,Sonoya Mizuno
2203,Charlotte Newhouse
2204,Victor Rasuk
2205,Andree Vermeulen
2206,Hairul Azreen
2207,Janna Nick
2208,Amerul Affendi
2209,Nam Ron
2210,Theebaan Govindasamy
2211,Taufiq Hanafi
2212,Hafizul Kamal
2213,Josiah Hogan
2214,Sophia Albarakbah
2215,Sugeeta Chandran
2216,Anna Jobling
2217,Jeffrey Wright
2218,Ashton Sanders
2219,Regina Taylor
2220,Yahya Abdul-Mateen II
2221,Isaiah John
2222,Kelly Jenrette
2223,Shakira Ja-nai Paye
2224,Dom DeLuise
2225,Burt Reynolds
2226,Daryl Gilley
2227,Candy Devine
2228,Charles Nelson Reilly
2229,Melba Moore
2230,Judith Barsi
2231,Rob Fuller
2232,Earleen Carey
2233,Anna Manahan
2234,Nigel Pegram
2235,Ken Page
2236,Godfrey Quigley
2237,Claire Forlani
2238,Jake Abel
2239,Titus Welliver
2240,Melina Matthews
2241,Ashley Argota
2242,John DeLuca
2243,Diane Salinger
2244,Martin Klebba
2245,Tracey Gold
2246,Dee Wallace
2247,Pilot Paisley-Rose
2248,Daniel Cooksley
2249,Vincent Giovagnoli
2250,Dillon Cavitt
2251,Ashley Pereira
2252,Alexandra Harris
2253,Ted Welch
2254,Sam Jones III
2255,Sarah Butler
2256,Andy Buckley
2257,Graham Outerbridge
2258,Michael James Thomas
2259,John Schuck
2260,Aaron Munoz
2261,Jennylyn Mercado
2262,Derek Ramsay
2263,Yayo Aguila
2264,Kean Cipriano
2265,Nico Antonio
2266,Enzo Marcos
2267,Via Antonio
2268,Hannah Ladesma
2269,Anson Mount
2270,Edwin Hodge
2271,Michael Welch
2272,Brooke Bloom
2273,Aaron Himelstein
2274,Whitney Able
2275,Luke Grimes
2276,Melissa Price
2277,Justice Smith
2278,Luke Wilson
2279,Keegan-Michael Key
2280,Alexandra Shipp
2281,Lamar Johnson
2282,Virginia Gardner
2283,Kelli O'Hara
2284,Felix Mallard
2285,Sofia Hasmik
2286,Milo Gibson
2287,Sylvia Hoeks
2288,Gbenga Akinnagbe
2289,William Fichtner
2290,Joseph Millson
2291,Elliot Cowan
2292,Perry Fitzpatrick
2293,Warren Rusher
2294,Hánssel Casillas
2295,Loreto Peralta
2296,Andrea Sutton
2297,Luis De La Rosa
2298,Alejandro Flores
2299,Anajosé Aldrete
2300,Daniel Haddad
2301,Montserrat Marañón
2302,Juan Carlos Viana Prieto
2303,Hernán Del Riego
2304,Johnny Massaro
2305,Bianca Comparato
2306,Regina Braga
2307,Maria Laura Nogueira
2308,Victor Mendes
2309,Thiago Amaral
2310,Rafael Primot
2311,Eduardo Mossri
2312,Rita Batata
2313,Larissa Ferrara
2314,Auli'i Cravalho
2315,Justina Machado
2316,Rhenzy Feliz
2317,Fred Armisen
2318,Carol Burnett
2319,Judy Reyes
2320,Taylor Richardson
2321,C.S. Lee
2322,Anthony Jacques
2323,Sandra Ng Kwan Yue
2324,Raymond Wong
2325,Ronald Cheng
2326,Yao Chen
2327,Guo Tao
2328,Heung Kam Lee
2329,Chun Chau Ha
2330,Miki Shum
2331,Aenne Schwarz
2332,Andreas Döhler
2333,Hans Löw
2334,Tilo Nest
2335,Lisa Hagmeister
2336,Sharon Stone
2337,Tony Goldwyn
2338,Jason Gibson
2339,Famke Janssen
2340,Caitlin Fitzgerald
2341,Gilles Marini
2342,Erica Ash
2343,Tom Paolino
2344,Sebastián Wainraich
2345,Natalie Pérez
2346,Santiago Korovsky
2347,Scott Evans
2348,Augustus Prew
2349,Michelle Buteau
2350,Zoë Chao
2351,Patricia Clarkson
2352,Colin Donnell
2353,Christopher Gray
2354,Emma Thompson
2355,Brendan Gleeson
2356,Daniel Brühl
2357,Monique Chaumette
2358,Joachim Bissmeier
2359,Katrin Pollitt
2360,Lars Rudolph
2361,Uwe Preuss
2362,Daniel Sträßer
2363,Rainer Reiners
2364,Mikael Persbrandt
2365,Liza Soberano
2366,Enrique Gil
2367,Adrian Alandy
2368,Jasmine Curtis-Smith
2369,Sylvia Sanchez
2370,Nonie Buencamino
2371,Xia Vigor
2372,Richard Manabat
2373,Monica Potter
2374,Michael Wincott
2375,Dylan Baker
2376,Mika Boorem
2377,Kim Hawthorne
2378,Jay O. Sanders
2379,Billy Burke
2380,Michael Moriarty
2381,Penelope Ann Miller
2382,Kate Higgins
2383,Blackie Rose
2384,Lindsay Torrance
2385,Liza West
2386,Tracy Pfau
2387,Bill Lader
2388,Meryl Leigh
2389,Shaun Gerardo
2390,Debi Derryberry
2391,Larry Thomas
2392,Cindy Robinson
2393,Tatsuhisa Suzuki
2394,Rina Satou
2395,Ayaka Asai
2396,Jouji Nakata
2397,Kenji Yamauchi
2398,Kanehira Yamamoto
